length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_colon,nb_comma,nb_semicolumn,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_extCSS,login_form,popup_window,empty_title,domain_in_title,domain_with_copyright,status
47,17,0,3,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,6,3,2,4,2,8,6,8,4.833333333,5,4.75,3,0,0,0,1,0,0,0,0,0,1,0,1
36,11,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0.055555556,0.181818182,0,0,0,0,2,0,0,4,3,3,3,5,11,3,11,5.5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
89,81,1,8,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0.247191011,0.271604938,0,0,1,0,3,1,0,9,4,1,1,0,32,32,0,7.777777778,7.777777778,0,0,0,1,0,0,2,0,0,0,0,0,0,1
97,19,0,3,1,0,0,0,0,5,0,0,8,1,0,0,0,0,0,0,0,1,0.206185567,0,0,0,0,0,3,1,0,15,2,1,15,1,15,15,9,4.8,15,4.071428571,2,0,0,0,0,0,4,0,0,0,1,1,0
67,21,0,3,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0.014925373,0.047619048,0,0,0,0,3,1,0,8,0,2,8,2,10,8,10,6.125,8,5.5,3,0,0,0,0,0,0,0,0,0,1,0,1
74,19,0,2,4,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,9,3,2,3,2,11,11,8,5.888888889,7,5.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0
66,13,0,2,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.060606061,0,0,0,0,0,2,0,0,7,1,3,10,3,10,10,9,7,10,6.5,0,0,0,0,0,0,2,0,0,0,1,0,1
78,15,0,2,6,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,11,6,3,3,3,10,7,10,5.090909091,5,5.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
31,12,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,8,3,8,8,6,5.666666667,8,4.5,0,0,0,0,0,0,0,0,0,1,1,0,1
34,26,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,3,3,3,0,19,19,0,11,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,42,1,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0.147058824,0,0,0,1,0,3,0,0,6,2,2,3,2,15,13,15,8.666666667,8.75,8.5,0,0,0,0,0,0,0,0,0,0,1,1,1
40,14,0,3,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,7,4,2,2,3,5,3,5,3.285714286,2.666666667,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
54,14,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.388888889,0,0,0,0,0,1,0,0,2,4,10,10,32,32,10,32,21,10,32,0,0,0,0,0,0,0,0,0,1,1,0,1
29,21,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,2,0,0,0,1,1,0
55,13,0,4,2,0,0,0,0,0,0,0,6,2,0,0,0,1,1,0,1,0,0.054545455,0,0,0,0,0,3,0,1,7,4,3,3,3,7,5,7,4.714285714,4,5,0,0,0,1,0,0,1,0,0,0,1,1,1
54,18,0,3,0,0,1,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1,0.092592593,0,0,0,0,0,3,0,0,7,4,1,3,1,10,10,8,5.285714286,6.5,4.8,0,0,0,0,0,0,0,0,0,0,1,1,0
33,22,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,19,2,19,19,2,10.5,19,2,0,0,0,0,0,0,0,0,0,1,1,0,1
42,17,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,2,4,11,10,11,6.75,6,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0
108,23,1,3,1,0,1,1,2,1,0,0,10,1,0,0,0,1,0,0,0,0,0.12037037,0,0,0,0,0,3,1,0,15,4,2,3,2,16,16,15,5.4,9.5,4.769230769,3,0,0,0,0,0,0,0,0,0,1,0,1
59,21,0,3,5,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,9,5,2,2,4,7,5,7,4.444444444,3.5,5.2,0,0,0,0,0,0,0,0,0,0,1,0,0
91,15,1,4,5,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0.131868132,0.8,0,1,1,1,3,1,0,19,3,2,3,2,8,3,8,4.315789474,3,4.666666667,3,0,0,0,0,2,0,0,0,0,1,0,1
44,20,0,2,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,4,6,4,9,9,5,5.6,7.5,4.333333333,0,1,0,0,0,0,0,0,0,0,0,1,0
54,21,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,0,2,0,0,5,1,3,17,3,17,17,7,7.6,17,5.25,1,0,0,0,0,0,3,0,0,0,1,0,1
59,9,0,2,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,6,3,4,5,4,10,5,10,7.166666667,5,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
50,18,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,3,3,3,10,10,7,5.5,6.5,5,0,0,0,0,0,0,0,0,0,0,1,0,1
53,16,0,2,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,2,2,3,9,9,9,6,5.5,6.25,0,1,0,0,0,0,0,0,0,0,0,1,0
44,25,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.181818182,0.32,0,0,0,1,3,0,0,4,1,4,10,4,11,11,5,7.5,10.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1
26,19,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,3,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,22,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.068965517,0.090909091,0,0,0,0,2,0,0,2,0,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,2,0,0,0,1,0,1
36,27,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,19,19,0,11,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0
19,5,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,1,0,0,2,0,2,2,5,5,2,5,3.5,2,5,0,0,0,0,0,0,1,0,0,0,1,1,1
23,15,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0.173913043,0.266666667,0,0,0,0,2,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
51,32,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,1,10,13,10,14,14,10,12.33333333,13.5,10,0,0,0,0,0,0,1,0,0,0,1,0,1
57,23,0,3,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,7,4,2,3,2,15,15,7,5.714285714,9,4.4,0,0,0,0,0,0,0,0,0,0,1,1,0
85,21,1,2,1,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,1,0.258823529,0,0,0,0,0,2,1,1,7,6,3,3,3,32,13,32,9.571428571,8,10.2,2,0,0,0,0,0,0,0,0,0,1,1,1
34,11,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7,7,14,14,7,14,10.5,7,14,0,1,0,0,0,0,0,0,0,1,1,0,0
23,15,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,4,4,0,7,7,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,21,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,6,4,3,3,4,13,13,7,6.166666667,8,5.25,0,0,0,0,0,0,0,0,0,0,1,1,0
78,69,1,4,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.115384615,0.130434783,0,0,0,0,3,0,1,6,3,1,1,0,36,36,0,10,10,0,1,0,0,0,0,0,0,0,0,1,1,0,1
62,16,0,2,5,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,9,4,2,3,2,8,8,6,4.555555556,5.5,4.285714286,0,0,0,0,0,0,3,1,0,0,1,1,0
38,13,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,3,9,3,9,9,8,5.75,9,4.666666667,0,0,0,0,0,0,3,0,0,0,1,1,1
45,25,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3,6,3,3,12,17,17,12,10.66666667,10,12,0,0,0,0,0,0,0,0,0,0,1,1,0
35,16,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.085714286,0.125,0,0,0,0,2,0,0,4,0,3,3,3,9,9,7,5.5,6,5,0,0,0,0,0,2,0,0,0,0,1,0,1
77,14,0,4,1,0,1,0,1,0,0,4,3,1,0,0,0,1,1,0,1,0,0.051948052,0,0,1,0,0,3,0,0,12,4,2,3,2,14,6,14,4.5,4.5,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0
98,16,1,2,0,0,1,1,2,1,0,0,6,1,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,2,0,0,11,1,1,5,1,33,6,33,6.909090909,5.5,7.222222222,1,1,0,0,0,0,0,0,0,0,0,1,1
105,28,0,4,0,0,0,0,0,0,0,5,5,1,0,0,5,0,0,0,0,1,0.095238095,0,0,0,0,0,3,0,0,11,0,4,6,4,15,15,13,7.454545455,10.5,6.777777778,0,0,0,0,0,0,0,0,0,0,1,0,0
25,18,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,2,2,0,11,11,0,6.5,6.5,0,0,0,0,0,1,0,0,0,0,0,1,1,1
65,22,0,2,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,8,3,3,4,3,13,13,9,5.875,8.5,5,0,0,0,0,0,0,0,0,0,0,0,1,0
33,19,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,2,16,2,16,16,3,7,16,2.5,0,0,0,0,0,0,0,0,0,1,1,0,1
19,10,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,7,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,18,1,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.389830508,0.222222222,0,0,0,0,2,0,0,3,2,5,5,32,32,8,32,15,6.5,32,0,0,0,0,0,0,0,0,0,1,1,0,1
21,14,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11,11,0,11,11,0,11,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0
90,17,0,2,0,0,1,0,1,0,0,0,10,1,0,0,0,0,0,0,0,1,0.055555556,0,0,0,0,0,2,0,0,11,1,2,13,2,13,13,13,6.181818182,13,5.5,0,0,0,0,0,0,0,0,0,0,1,0,1
50,15,0,2,2,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,2,0,1,7,3,2,3,2,7,7,7,4.571428571,5,4.4,0,1,0,0,0,0,2,0,0,0,0,0,0
32,8,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,2,5,2,5,5,4,3.4,5,3,0,0,0,0,0,0,1,1,0,0,1,0,1
55,17,0,2,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,7,3,3,3,4,9,9,7,5.285714286,6,5,0,0,0,0,0,0,0,0,0,0,1,1,0
77,23,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0.285714286,0,0,0,0,0,1,0,0,4,2,2,19,2,32,19,32,15.75,19,14.66666667,0,0,0,0,0,0,0,0,0,0,1,0,1
45,15,0,2,0,0,0,0,0,2,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,6,3,1,3,1,7,7,7,4.833333333,5,4.75,0,0,0,0,0,0,1,0,0,0,0,1,0
41,12,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,4,8,4,8,8,5,5.2,8,4.5,1,0,0,0,0,0,0,0,0,0,1,0,1
28,20,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,3,0,1,1,0,8,8,0,4.666666667,4.666666667,0,0,1,0,0,0,0,3,1,0,0,1,1,0
169,17,1,1,1,0,1,2,5,0,0,4,7,1,0,0,0,0,0,0,0,1,0.159763314,0,0,0,0,0,1,1,0,15,15,2,14,2,43,14,43,9.4,14,9.071428571,2,0,0,0,0,0,0,0,0,0,1,0,1
108,17,0,3,1,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,11,1,3,3,3,16,9,16,7.727272727,6,8.111111111,1,0,0,0,0,0,0,0,0,1,1,1,0
28,21,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,8,8,0,9,9,0,8.5,8.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,13,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0.032258065,0,0,1,0,0,2,0,0,5,3,1,3,1,6,6,4,3.2,4.5,2.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0
41,34,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.12195122,0.147058824,0,0,0,0,2,0,0,4,4,5,5,0,10,10,0,6.75,6.75,0,0,0,0,0,0,0,0,0,0,1,1,0,1
23,14,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,12,0,2,2,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,2,5,2,8,5,8,5,5,5,1,0,0,0,0,0,5,0,0,0,1,0,1
18,10,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0.166666667,0.3,0,0,0,0,2,0,0,2,4,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0
49,31,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3,4,3,3,9,23,23,9,11.66666667,13,9,0,0,0,0,0,1,0,0,0,1,1,0,1
43,16,0,2,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,2,2,4,9,9,6,5.4,5.5,5.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0
40,33,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,8,8,0,20,20,0,14,14,0,0,1,0,0,0,0,0,0,0,0,1,0,1
39,30,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,5,3,3,0,22,22,0,12.5,12.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53,13,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.396226415,0,0,0,0,0,2,0,0,3,2,3,3,32,32,6,32,13.66666667,4.5,32,0,0,0,0,0,0,0,0,0,1,1,0,1
24,15,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,2,2,0,4,4,0,3,3,0,0,0,0,0,0,0,24,0,0,0,1,1,0
65,10,0,3,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0.092307692,0.1,0,0,0,0,3,0,0,9,2,3,6,3,9,6,9,5.111111111,6,5,0,0,0,0,0,0,0,0,0,0,1,0,1
69,26,0,2,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,1,0.043478261,0,0,0,0,0,2,0,0,7,0,2,9,2,10,10,10,7,9.5,6,0,0,0,0,0,0,1,1,0,0,0,0,0
71,7,0,3,2,0,1,0,1,0,0,0,5,2,0,0,0,0,0,1,1,0,0.014084507,0,0,0,0,0,3,0,0,9,1,2,4,2,10,4,10,5.555555556,4,5.75,0,0,0,0,0,0,0,0,0,1,1,0,1
76,19,0,2,5,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,9,4,3,3,4,11,11,9,6.333333333,7,6.142857143,0,0,0,0,0,0,0,0,0,0,1,1,0
47,17,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.021276596,0,0,0,0,0,1,1,0,3,0,4,4,22,22,8,22,11.33333333,6,22,0,0,0,0,0,0,0,0,0,0,1,1,1
40,18,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,4,3,3,3,6,10,10,7,6.5,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
32,25,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.03125,0.04,0,0,0,0,2,0,1,2,1,8,8,0,12,12,0,10,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1
28,19,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,1,0,0,2,1,3,3,6,6,3,6,4.5,3,6,0,0,0,0,0,0,3,0,0,0,1,0,1
41,24,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,3,4,3,3,9,13,13,9,8.333333333,8,9,0,0,0,0,0,0,1,0,0,0,1,1,0
41,18,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,5,0,2,14,2,14,14,4,5.2,14,3,0,0,0,0,0,0,0,0,0,0,1,0,1
40,14,0,2,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,2,1,0,5,0,3,3,3,7,6,7,4.6,4.5,4.666666667,0,1,0,0,0,0,1,0,0,0,0,1,0
63,56,0,7,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0.031746032,0.035714286,0,0,1,0,3,0,0,8,3,2,2,0,14,14,0,5.625,5.625,0,0,0,0,0,0,0,0,0,0,1,1,0,1
22,13,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0
43,34,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,4,4,0,11,11,0,7,7,0,0,0,0,0,0,0,0,1,0,0,1,0,1
42,14,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0.119047619,0,0,0,0,0,3,0,0,6,0,2,2,3,8,8,6,4.5,5,4.25,0,0,0,0,0,0,0,0,0,0,1,1,0
163,39,1,6,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,1,0.159509202,0.153846154,0,0,0,0,3,0,0,13,5,2,2,3,33,12,33,10.84615385,6.4,13.625,0,0,1,0,1,0,0,0,0,0,1,0,1
92,15,0,3,0,0,0,0,0,6,0,0,6,1,0,0,0,1,0,0,0,0,0.043478261,0,0,0,0,0,3,0,1,13,3,3,3,3,10,7,10,5.230769231,5,5.272727273,0,0,0,0,0,0,0,0,0,0,1,0,0
299,23,1,5,1,0,1,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0.421404682,0,0,0,0,0,3,0,0,15,9,2,7,2,192,11,192,18.2,9,19.61538462,0,0,0,0,0,0,0,0,0,1,1,0,1
59,23,0,4,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,7,1,4,4,4,9,8,9,6,5.666666667,6.25,0,0,0,0,0,0,0,0,0,0,1,1,0
107,21,0,4,1,1,1,0,1,0,0,0,9,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,15,11,2,3,2,14,14,13,5.533333333,8.5,5.076923077,4,0,0,0,0,0,0,0,0,0,1,0,1
34,25,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,3,3,0,17,17,0,10,10,0,0,0,0,0,0,0,3,1,0,0,1,1,0
37,29,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.081081081,0.103448276,0,0,0,0,2,0,0,2,4,11,11,0,13,13,0,12,12,0,0,0,0,0,0,0,2,0,0,0,1,1,1
73,15,0,4,0,0,1,1,2,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,11,2,2,4,2,9,6,9,4.636363636,5,4.555555556,0,1,0,0,0,0,0,0,0,0,0,0,0
29,20,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.034482759,0.05,0,0,0,0,2,0,0,2,0,5,5,0,11,11,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,26,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,2,3,3,3,0,18,18,0,10.5,10.5,0,0,0,0,0,0,0,2,0,0,0,1,1,0
67,15,0,2,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,6,1,2,8,2,15,8,15,8,8,8,3,0,0,0,0,0,0,0,0,1,1,0,1
54,21,0,2,2,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,6,3,2,3,2,13,13,8,6.166666667,8,5.25,0,0,0,0,0,0,0,0,0,0,0,1,0
54,11,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.148148148,0,0,0,0,0,2,0,1,4,1,1,3,1,32,3,32,9.75,3,16.5,0,0,0,0,0,0,2,0,0,0,0,0,1
35,16,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,3,3,10,10,8,10,7,5.5,10,0,1,0,0,0,0,11,0,0,0,0,0,0
131,14,0,3,1,0,1,0,1,0,0,6,7,1,0,0,0,0,0,0,1,0,0.061068702,0,0,0,0,0,3,1,0,16,2,2,4,2,12,5,12,6.4375,4.5,6.714285714,0,0,0,0,0,0,2,0,0,0,1,0,1
49,13,0,2,4,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7,4,2,3,2,7,5,7,4.428571429,4,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0
64,36,0,5,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0.046875,0.083333333,0,0,0,0,3,0,1,10,4,1,1,3,7,7,5,4.4,4.5,4.25,1,0,0,0,0,0,1,0,0,0,1,0,1
41,26,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,4,1,3,8,3,13,13,3,6.75,10.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
31,5,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.064516129,0,0,0,0,0,1,0,0,4,1,1,2,1,9,2,9,4.5,2,5.333333333,0,0,0,0,0,0,0,0,0,0,1,1,1
70,21,0,2,2,0,0,0,0,1,0,0,6,1,0,0,0,0,1,0,0,1,0.014285714,0,0,0,1,0,2,1,0,9,3,1,7,1,9,9,8,5.666666667,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
196,13,1,4,0,0,1,2,3,1,0,0,3,1,0,2,0,0,0,0,0,1,0.397959184,0.769230769,0,1,1,1,3,0,0,17,19,2,2,2,64,3,64,11,2.5,13.61538462,2,0,0,0,0,2,0,0,0,0,1,1,1
36,18,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,4,3,3,3,3,10,10,6,5.5,6.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
79,13,1,3,1,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0.126582278,0,0,0,0,0,3,1,0,12,5,2,3,2,15,6,15,4.75,4.5,4.8,4,0,0,0,0,0,0,0,0,0,1,0,1
33,12,1,2,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0.212121212,0,0,0,0,0,2,0,0,4,4,3,3,5,7,4,7,4.75,3.5,6,0,1,0,0,0,0,4,0,0,0,0,0,0
25,9,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,6,1,6,6,5,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
54,20,0,3,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,7,4,1,3,1,12,12,8,5.285714286,7.5,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0
